Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Chittaranjan Park,28.5387523,77.2492493451557,Domino's Pizza,28.535,77.242,Pizza Place
Chittaranjan Park,28.5387523,77.2492493451557,Barista,28.534018,77.2483,Coffee Shop
Chittaranjan Park,28.5387523,77.2492493451557,Whipped,28.538737411499135,77.24004931947562,Café
Chittaranjan Park,28.5387523,77.2492493451557,Not Just Paranthas,28.532234785041755,77.2426445308831,Indian Restaurant
Chittaranjan Park,28.5387523,77.2492493451557,Chungwa,28.53400222359241,77.24313453294708,Asian Restaurant
Chittaranjan Park,28.5387523,77.2492493451557,Domino's Pizza,28.535,77.242,Pizza Place
Chittaranjan Park,28.5387523,77.2492493451557,24/7,28.533497270450574,77.24392658619408,Convenience Store
Chittaranjan Park,28.5387523,77.2492493451557,McDonald's,28.540830283184327,77.25749054073442,Fast Food Restaurant
Chittaranjan Park,28.5387523,77.2492493451557,Cafe Coffee Day,28.544229285486395,77.25489377975464,Coffee Shop
Chittaranjan Park,28.5387523,77.2492493451557,Subway,28.537741912722378,77.23910922353068,Sandwich Place
Chittaranjan Park,28.5387523,77.2492493451557,Subway,28.53286704219405,77.24312478485972,Sandwich Place
Chittaranjan Park,28.5387523,77.2492493451557,Rara Avis,28.53338981133961,77.24189887828771,French Restaurant
Chittaranjan Park,28.5387523,77.2492493451557,Subway,28.540065199661573,77.25912928521662,Sandwich Place
Chittaranjan Park,28.5387523,77.2492493451557,Giani's,28.540002411554084,77.23999608270432,Ice Cream Shop
Chittaranjan Park,28.5387523,77.2492493451557,Domino's Pizza,28.54,77.258,Pizza Place
Chittaranjan Park,28.5387523,77.2492493451557,Diva,28.5341547621199,77.24319491271461,Mediterranean Restaurant
Chittaranjan Park,28.5387523,77.2492493451557,Swagath Restaurant & Bar,28.534143848594418,77.24306692133868,Indian Restaurant
Chittaranjan Park,28.5387523,77.2492493451557,Hotel Royal Castle Grand,28.540798014439996,77.24975109309572,Indian Restaurant
Chittaranjan Park,28.5387523,77.2492493451557,Flaming wok,28.54083679704051,77.24989933019951,Chinese Restaurant
Chittaranjan Park,28.5387523,77.2492493451557,Kalkaji Market,28.542073164199337,77.25396042797281,Market
Chittaranjan Park,28.5387523,77.2492493451557,Cafe Coffee Day - The Lounge,28.53257967505586,77.24302768707275,Café
Chittaranjan Park,28.5387523,77.2492493451557,G Block CR Park,28.535621504093996,77.25311086393287,Park
Chittaranjan Park,28.5387523,77.2492493451557,Giani's,28.542419721773836,77.25324153900146,Ice Cream Shop
Chittaranjan Park,28.5387523,77.2492493451557,Nathu's Sweets,28.53323318887077,77.25013835819163,Indian Restaurant
Chittaranjan Park,28.5387523,77.2492493451557,McDonald's,28.540413125593332,77.25758993048296,Fast Food Restaurant
Chittaranjan Park,28.5387523,77.2492493451557,HDFC Bank,28.534356310091187,77.25399971438922,Bank
Chittaranjan Park,28.5387523,77.2492493451557,wine & Beer Shop,28.54233958191459,77.24318965593255,Liquor Store
Chittaranjan Park,28.5387523,77.2492493451557,"Cafe Coffee Day, Greater Kailash II",28.533546869784676,77.24371745066286,Coffee Shop
Chittaranjan Park,28.5387523,77.2492493451557,Rockland Hotel,28.543060794256665,77.24276401332207,Hotel
Chittaranjan Park,28.5387523,77.2492493451557,Indus Grill,28.533352585543582,77.24388599395752,Asian Restaurant
Chittaranjan Park,28.5387523,77.2492493451557,Fusion Lounge,28.533334918414898,77.2429194349431,Lounge
Chittaranjan Park,28.5387523,77.2492493451557,Shervani Hotel Nehru Place,28.546770734074382,77.24982510850472,Hotel
Chittaranjan Park,28.5387523,77.2492493451557,Cocoberry,28.54089146218103,77.23992872654551,Dessert Shop
Chittaranjan Park,28.5387523,77.2492493451557,Big Apple,28.53970531791935,77.25882053375244,Farmers Market
Chittaranjan Park,28.5387523,77.2492493451557,Samavar,28.546279436618583,77.24403176896926,Restaurant
Chittaranjan Park,28.5387523,77.2492493451557,Gopal's ice cream,28.53465463725247,77.25816199573892,Dessert Shop
Chittaranjan Park,28.5387523,77.2492493451557,Kuki Pure,28.537657600063085,77.23913728879661,Nightclub
Defence Colony,28.5717909,77.2320102,Sagar South Indian Restaurant,28.573392633956587,77.23029286074349,South Indian Restaurant
Defence Colony,28.5717909,77.2320102,Swagath Restaurant & Bar,28.573488628580655,77.23018334548219,Indian Restaurant
Defence Colony,28.5717909,77.2320102,Amici Cafe,28.573747782505524,77.23017769336003,Italian Restaurant
Defence Colony,28.5717909,77.2320102,Defence Colony Market,28.573653048567323,77.23013360885876,Market
Defence Colony,28.5717909,77.2320102,Naturals Ice Cream,28.571773016709866,77.23709816485706,Ice Cream Shop
Defence Colony,28.5717909,77.2320102,Sagar Ratna,28.57283887863218,77.23060369491576,Indian Restaurant
Defence Colony,28.5717909,77.2320102,Moets Stone,28.573238361371025,77.23053722007795,Italian Restaurant
Defence Colony,28.5717909,77.2320102,Brown sugar,28.573646481336336,77.23029155517776,Café
Defence Colony,28.5717909,77.2320102,Nizam's Kathi Kabab,28.566758665459037,77.23405175350277,Indian Restaurant
Defence Colony,28.5717909,77.2320102,Le Bistro du Parc,28.56616993623438,77.23337893032114,French Restaurant
Defence Colony,28.5717909,77.2320102,Bikanervala,28.57099184505776,77.23913167574396,Indian Restaurant
Defence Colony,28.5717909,77.2320102,Flavours Defence Colony,28.56633353837307,77.23381472548625,Italian Restaurant
Defence Colony,28.5717909,77.2320102,Angels In My Kitchen,28.574022931310232,77.22985854796937,Bakery
Defence Colony,28.5717909,77.2320102,Defence colony flyover market,28.57755500488241,77.23857036912875,Arcade
Defence Colony,28.5717909,77.2320102,1Oak Cafe and Bar,28.56643108508522,77.23384584424532,Café
Defence Colony,28.5717909,77.2320102,Mad Over Donuts,28.571745901352973,77.23738431930542,Donut Shop
Defence Colony,28.5717909,77.2320102,Haldiram's,28.565236377008425,77.23816910709549,Indian Restaurant
Defence Colony,28.5717909,77.2320102,Concept Shawarma,28.578280119613083,77.23889592729108,Fast Food Restaurant
Defence Colony,28.5717909,77.2320102,subway,28.57368467591628,77.23027955927446,Sandwich Place
Defence Colony,28.5717909,77.2320102,Ek Bar,28.574863563204406,77.23821449932167,Cocktail Bar
Defence Colony,28.5717909,77.2320102,Defence Colony Bakery,28.573774427297202,77.2302969610191,Bakery
Defence Colony,28.5717909,77.2320102,Colonel's Kababz,28.574008745531483,77.23048985381021,Indian Restaurant
Defence Colony,28.5717909,77.2320102,Lajpat Nagar Central Market,28.569522837410993,77.24106255008941,Market
Defence Colony,28.5717909,77.2320102,Flavors,28.566377672890695,77.23378472076831,Italian Restaurant
Defence Colony,28.5717909,77.2320102,Moolchand Parathe Wala,28.563551531054078,77.23429470072004,Indian Restaurant
Defence Colony,28.5717909,77.2320102,4S Chinese & Thai,28.57316196944773,77.23042453874152,Bar
Defence Colony,28.5717909,77.2320102,Subway,28.570294255630227,77.23729011227196,Sandwich Place
Defence Colony,28.5717909,77.2320102,Rugs and Beyond,28.573506592838562,77.2412477776517,Neighborhood
Defence Colony,28.5717909,77.2320102,Kent's,28.574091303850583,77.23045544798215,Burger Joint
Defence Colony,28.5717909,77.2320102,Moets Sizzlers,28.573136695769623,77.23043086780952,Restaurant
Defence Colony,28.5717909,77.2320102,Ca Va,28.573699326234482,77.23003256615756,Italian Restaurant
Defence Colony,28.5717909,77.2320102,Domino's Pizza,28.566,77.233,Pizza Place
Defence Colony,28.5717909,77.2320102,cafe coffee day,28.5734776430625,77.23038060176421,Coffee Shop
Defence Colony,28.5717909,77.2320102,Domino's Pizza,28.57,77.242,Pizza Place
Defence Colony,28.5717909,77.2320102,Flavors of Italy,28.56637302060959,77.2337753594461,Italian Restaurant
Defence Colony,28.5717909,77.2320102,McDonald's,28.56823173649981,77.24128055726467,Fast Food Restaurant
Defence Colony,28.5717909,77.2320102,Cafe Coffee Day Lounge,28.569574066816394,77.24146106963553,Café
Defence Colony,28.5717909,77.2320102,Cafe Coffee Day,28.563802630573793,77.23448753356934,Coffee Shop
Defence Colony,28.5717909,77.2320102,In & Out (Moolchand),28.562977466803627,77.2323806383234,Convenience Store
Defence Colony,28.5717909,77.2320102,3cs Lajpat Nagar,28.567895789068068,77.24113692175598,Indie Movie Theater
Defence Colony,28.5717909,77.2320102,Lajpat Nagar Metro Station,28.570607487489234,77.23651035095102,Metro Station
Defence Colony,28.5717909,77.2320102,Nizam's,28.566703265916846,77.23407420672022,Indian Restaurant
Defence Colony,28.5717909,77.2320102,Flavor's P'tit Bar,28.566227,77.233347,French Restaurant
Defence Colony,28.5717909,77.2320102,Aka Saka,28.568918242181844,77.22623778875682,Asian Restaurant
Defence Colony,28.5717909,77.2320102,Kulfi Wala at Moets,28.566340134858653,77.22892670427352,Dessert Shop
Defence Colony,28.5717909,77.2320102,24/7,28.567833669057148,77.23979401411245,Convenience Store
Defence Colony,28.5717909,77.2320102,Anandji Chole Bhature,28.5752,77.2413,Indian Restaurant
Defence Colony,28.5717909,77.2320102,Reebok - The Factory Store,28.567824877086522,77.24020937695327,Sporting Goods Shop
Defence Colony,28.5717909,77.2320102,Hotel Vikram,28.563745178167736,77.23453706859377,Hotel
Defence Colony,28.5717909,77.2320102,1440-The 24 hour Lounge & Cafe,28.563608123430345,77.23484292995907,Lounge
Defence Colony,28.5717909,77.2320102,Central Market,28.577690233723605,77.23913728879661,Flea Market
Defence Colony,28.5717909,77.2320102,Rajasthan Emporium,28.569446843119323,77.2415041923523,Arts & Crafts Store
East of Kailash,28.557032200000002,77.24461392068525,M Cinemas,28.559065111167126,77.24644440039808,Indie Movie Theater
East of Kailash,28.557032200000002,77.24461392068525,The Big Chill Cafe,28.552727889814417,77.24192322690806,Italian Restaurant
East of Kailash,28.557032200000002,77.24461392068525,Maxims,28.552849276682906,77.24206544536278,Bakery
East of Kailash,28.557032200000002,77.24461392068525,Sanjha Chulha,28.554530851612267,77.2420514961598,Indian Restaurant
East of Kailash,28.557032200000002,77.24461392068525,Storm,28.555273625177872,77.24304016666389,Bar
East of Kailash,28.557032200000002,77.24461392068525,The Colony Bistro,28.562757851459267,77.24445098931356,Café
East of Kailash,28.557032200000002,77.24461392068525,Greater kailash  M block,28.552919457033305,77.24072507032535,Flea Market
East of Kailash,28.557032200000002,77.24461392068525,Epicuria,28.550926002518175,77.25154709438864,Food Court
East of Kailash,28.557032200000002,77.24461392068525,Fio - Cookhouse & Bar,28.551051353012067,77.25127933672889,Restaurant
East of Kailash,28.557032200000002,77.24461392068525,ISKCON Temple,28.556091556390776,77.25367981033132,Temple
East of Kailash,28.557032200000002,77.24461392068525,Nehru Place Social,28.551309797156915,77.25110298208138,Bar
East of Kailash,28.557032200000002,77.24461392068525,Oh Calcutta,28.55069002584562,77.25058735960664,Bengali Restaurant
East of Kailash,28.557032200000002,77.24461392068525,Eros Hotel,28.550182827914785,77.24905316481052,Hotel
East of Kailash,28.557032200000002,77.24461392068525,Starbucks,28.551002219328552,77.25196956130604,Coffee Shop
East of Kailash,28.557032200000002,77.24461392068525,Amar Colony Market,28.562581849477326,77.24455428947918,Market
East of Kailash,28.557032200000002,77.24461392068525,Prince Paan,28.550832594318994,77.23754557672642,Dessert Shop
East of Kailash,28.557032200000002,77.24461392068525,Dunkin',28.551335529309487,77.25173195462801,Donut Shop
East of Kailash,28.557032200000002,77.24461392068525,McDonald's,28.550387788987397,77.25105732018214,Fast Food Restaurant
East of Kailash,28.557032200000002,77.24461392068525,McDonald's,28.55857665039234,77.24696723694807,Fast Food Restaurant
East of Kailash,28.557032200000002,77.24461392068525,Cafe Coffee Day,28.558567325691914,77.24669221532938,Coffee Shop
East of Kailash,28.557032200000002,77.24461392068525,Benihana Of Tokyo,28.55117861551941,77.25169301829006,Japanese Restaurant
East of Kailash,28.557032200000002,77.24461392068525,Blooms Coffee Shop,28.550186993755084,77.24950734790717,Indian Restaurant
East of Kailash,28.557032200000002,77.24461392068525,Nirula,28.55751766187938,77.24522542250605,Hot Dog Joint
East of Kailash,28.557032200000002,77.24461392068525,The Chatter House,28.551589229363746,77.25200162802267,Gastropub
East of Kailash,28.557032200000002,77.24461392068525,JYNXXX,28.550029418404485,77.24933576389607,Nightclub
East of Kailash,28.557032200000002,77.24461392068525,Nagpal Corner,28.563835809658503,77.24056328480142,Fast Food Restaurant
East of Kailash,28.557032200000002,77.24461392068525,KFC,28.548798884790905,77.24585191204936,Fast Food Restaurant
East of Kailash,28.557032200000002,77.24461392068525,Tibet Kitchen,28.56383374764689,77.24510964985622,Restaurant
East of Kailash,28.557032200000002,77.24461392068525,Smoothie Factory India,28.55137581181521,77.25184455445773,Frozen Yogurt Shop
East of Kailash,28.557032200000002,77.24461392068525,Subway,28.55039687096307,77.25106945359245,Sandwich Place
East of Kailash,28.557032200000002,77.24461392068525,The Flying Saucer Cafe,28.551353,77.2522,Lounge
East of Kailash,28.557032200000002,77.24461392068525,cafe coffee day,28.550833433159614,77.23755755473195,Café
East of Kailash,28.557032200000002,77.24461392068525,The Barrel House by Cafe 27,28.553711453778647,77.2408428789779,Bar
East of Kailash,28.557032200000002,77.24461392068525,Kailash Colony Metro,28.557440150944707,77.2404451227794,Light Rail Station
East of Kailash,28.557032200000002,77.24461392068525,The Intercontinental Eros,28.55002461986185,77.24913371132322,Arcade
East of Kailash,28.557032200000002,77.24461392068525,Fluid Gym,28.557849190920404,77.23593640212194,Gym / Fitness Center
East of Kailash,28.557032200000002,77.24461392068525,Govinda's,28.55687247986271,77.25361807436039,Vegetarian / Vegan Restaurant
East of Kailash,28.557032200000002,77.24461392068525,Oyo Townhouse 015,28.560628519467322,77.25287724018298,Hotel
East of Kailash,28.557032200000002,77.24461392068525,Rio Grande Dept Store,28.55081789170682,77.23753755797439,Department Store
East of Kailash,28.557032200000002,77.24461392068525,iStore by Reliance Digital,28.55077200140759,77.2375263317165,Electronics Store
Govindpuri,28.6419258,77.2217499,Naturals Ice Cream,28.634455305513185,77.22213885818994,Ice Cream Shop
Govindpuri,28.6419258,77.2217499,bloomrooms @ New Delhi Railway Station,28.64553655967833,77.21770059555993,Hotel
Govindpuri,28.6419258,77.2217499,The Drunkyard Cafe,28.641451,77.215506,Tibetan Restaurant
Govindpuri,28.6419258,77.2217499,Sagar Ratna,28.635487253836967,77.22064969494076,Indian Restaurant
Govindpuri,28.6419258,77.2217499,Khan Chacha | खान चाचा | خان چاچا,28.634202294199614,77.22077980678422,Indian Restaurant
Govindpuri,28.6419258,77.2217499,Route 04,28.63488981038038,77.22022508672842,Bar
Govindpuri,28.6419258,77.2217499,Nizam's Kathi Kabab | निजा़म काठी कबाब,28.634857957123064,77.21946245007211,Indian Restaurant
Govindpuri,28.6419258,77.2217499,Hotel Aman International,28.64151470891798,77.21614825053108,Hotel
Govindpuri,28.6419258,77.2217499,Tadka,28.640501116044682,77.21320775083299,Indian Restaurant
Govindpuri,28.6419258,77.2217499,Unplugged,28.63434534341854,77.22139870930441,Lounge
Govindpuri,28.6419258,77.2217499,Warehouse Cafe,28.633775293123456,77.22101540430111,Lounge
Govindpuri,28.6419258,77.2217499,Odeon Social,28.634414197963707,77.22093550978948,Café
Govindpuri,28.6419258,77.2217499,Ministry of Beer (MOB),28.63342,77.222337,Bar
Govindpuri,28.6419258,77.2217499,Panchayat Paan Parlour,28.634073264989183,77.22264498769991,Indian Restaurant
Govindpuri,28.6419258,77.2217499,The Prime Balaji Deluxe @ New Delhi Railway Station,28.645246634338402,77.21743343727594,Hotel
Govindpuri,28.6419258,77.2217499,Immigrants Project - A Cafe in History,28.634055048338602,77.21886681496603,Café
Govindpuri,28.6419258,77.2217499,The Indian Grill Restaurant,28.646140825017163,77.21513343500447,Restaurant
Govindpuri,28.6419258,77.2217499,쉼터,28.64149453220881,77.21315160796688,Korean Restaurant
Govindpuri,28.6419258,77.2217499,Veda Restaurant,28.635210214696645,77.21807926655758,Indian Restaurant
Govindpuri,28.6419258,77.2217499,Odeon Pan Shop,28.634233629735867,77.22079782501127,Food & Drink Shop
Govindpuri,28.6419258,77.2217499,McDonald's,28.64493401837252,77.21398813391185,Fast Food Restaurant
Govindpuri,28.6419258,77.2217499,Warehouse Cafe,28.63372638697029,77.22102407638606,Café
Govindpuri,28.6419258,77.2217499,Nirula's,28.635506399668113,77.2206047835112,Dessert Shop
Govindpuri,28.6419258,77.2217499,The Embassy,28.633590069941445,77.22122128391564,Bar
Govindpuri,28.6419258,77.2217499,Haldiram's,28.63422999171808,77.22233494432798,Indian Restaurant
Govindpuri,28.6419258,77.2217499,Krishna rooftop cafe,28.641079863493733,77.21366067491157,Indian Chinese Restaurant
Govindpuri,28.6419258,77.2217499,Smoke House Deli,28.633764,77.221405,Deli / Bodega
Govindpuri,28.6419258,77.2217499,Kake-Da-Hotel,28.634710714433357,77.22201573164016,Indian Restaurant
Govindpuri,28.6419258,77.2217499,"Zen Chinese, Connaught Place",28.633657822271832,77.21949493258369,Chinese Restaurant
Govindpuri,28.6419258,77.2217499,@Live,28.63547073465791,77.2208127573954,Jazz Club
Govindpuri,28.6419258,77.2217499,The exotic roof top Restaurant,28.641039172929673,77.2136341282525,Indian Restaurant
Govindpuri,28.6419258,77.2217499,Zostel Delhi,28.64558973661711,77.21737338142562,Hostel
Govindpuri,28.6419258,77.2217499,KFC,28.641804550179593,77.21909137541454,Fast Food Restaurant
Govindpuri,28.6419258,77.2217499,Hotel Amax,28.646791218889298,77.21329464744466,Hotel
Govindpuri,28.6419258,77.2217499,Hotel City Star,28.64466061517661,77.21487207885538,Hotel
Govindpuri,28.6419258,77.2217499,Japanese Fuji Restaurant,28.63309875268639,77.2221218013156,Japanese Restaurant
